Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,35076,-,-,-,14.65,77.65,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2014,4,12,3,0,0,0,0,0,0,0,21,26,950,74.86,127.58,3.875,0,249.3,2.4000000000000004,0
2014,4,12,4,0,0,0,0,0,0,0,21,26,950,77.73,113.92,3.7760000000000002,0,254.70000000000002,2.3000000000000003,0
2014,4,12,5,0,0,0,0,0,0,0,21,25,950,80.03,99.83,3.6550000000000002,0,260.40000000000003,2.3000000000000003,0
2014,4,12,6,0,22,0,22,21,29,23,22,27,950,75.84,85.52,3.524,0,267.7,2.1,0
2014,4,12,7,0,150,194,213,141,262,227,21,30,950,61.31,71.08,3.406,0,285.40000000000003,1.7000000000000002,0
2014,4,12,8,0,219,434,459,220,440,463,21,34,950,47.2,56.58,3.315,0,313.90000000000003,1.1,0
2014,4,12,9,0,269,551,678,269,551,678,20,36,950,39.02,42.07,3.265,0,43.7,0.7000000000000001,0
2014,4,12,10,0,299,616,845,299,616,845,19,38,950,34.17,27.64,3.237,0,79,1.3,0
2014,4,12,11,0,341,588,913,315,650,947,18,39,950,30.5,13.68,3.219,0,87.80000000000001,1.7000000000000002,0
2014,4,12,12,0,318,659,974,318,659,974,17,40,950,27.71,6.43,3.196,0,94.2,1.9000000000000001,0
2014,4,12,13,0,311,643,922,311,643,922,16,40,950,25.54,18.07,3.194,0,100.80000000000001,1.9000000000000001,0
2014,4,12,14,0,291,599,798,291,599,798,16,40,950,25.01,32.28,3.223,0,104.10000000000001,1.8,0
2014,4,12,15,0,256,521,613,256,521,613,15,38,950,25.8,46.75,3.259,0,107.80000000000001,1.7000000000000002,0
2014,4,12,16,0,214,348,382,199,392,387,15,36,950,28.48,61.26,3.33,0,116.2,1.7000000000000002,0
2014,4,12,17,0,102,44,113,107,188,153,17,34,950,36.86,75.74,3.45,0,134.1,1.9000000000000001,0
2014,4,12,18,0,0,0,0,0,0,0,18,32,950,44.79,90.13,3.626,0,150.3,2.5,0
2014,4,12,19,0,0,0,0,0,0,0,18,31,950,45.980000000000004,104.37,3.8000000000000003,0,156.60000000000002,3.1,0
2014,4,12,20,0,0,0,0,0,0,0,18,30,950,49.11,118.32000000000001,3.9290000000000003,0,160,3.7,0
2014,4,12,21,0,0,0,0,0,0,0,18,29,950,53.910000000000004,131.73,4.014,0,162.70000000000002,3.9000000000000004,0
2014,4,12,22,0,0,0,0,0,0,0,19,28,950,58.71,143.98,4.037,0,165.9,3.9000000000000004,0
2014,4,12,23,0,0,0,0,0,0,0,19,27,950,62.870000000000005,153.42000000000002,4.008,0,170.70000000000002,3.7,0
2014,4,13,0,0,0,0,0,0,0,0,19,27,950,66.29,156.36,3.952,0,177.10000000000002,3.4000000000000004,0
2014,4,13,1,0,0,0,0,0,0,0,20,26,950,69.96000000000001,150.78,3.896,0,185.5,3.2,0
2014,4,13,2,0,0,0,0,0,0,0,20,25,950,72.83,140.11,3.848,0,196.8,2.8000000000000003,0
2014,4,13,3,0,0,0,0,0,0,0,20,25,950,75.95,127.37,3.802,0,213.10000000000002,2.4000000000000004,0
2014,4,13,4,0,0,0,0,0,0,0,20,25,950,78.63,113.73,3.766,0,230.8,2.3000000000000003,0
2014,4,13,5,0,0,0,0,0,0,0,20,24,950,80.94,99.67,3.739,0,244.10000000000002,2.3000000000000003,0
2014,4,13,6,0,24,0,24,22,31,25,20,26,960,75.13,85.37,3.713,0,252.5,2.2,0
2014,4,13,7,0,151,199,216,142,262,227,20,29,960,59.6,70.94,3.678,0,257,1.8,0
2014,4,13,8,0,226,415,456,220,438,462,20,33,960,48.45,56.44,3.6270000000000002,0,252.10000000000002,1.2000000000000002,0
2014,4,13,9,0,268,548,676,268,548,676,19,35,960,42.27,41.93,3.543,0,243.70000000000002,0.5,0
2014,4,13,10,0,298,613,842,298,613,842,19,36,960,37.74,27.48,3.5020000000000002,0,294.8,0,0
2014,4,13,11,0,314,647,943,314,647,943,18,37,950,35.12,13.46,3.471,0,22.3,0.4,0
2014,4,13,12,0,318,655,970,318,655,970,18,37,950,34.31,6.11,3.443,0,18.400000000000002,0.7000000000000001,0
2014,4,13,13,0,310,640,919,310,640,919,17,36,950,34.87,18.01,3.424,0,19.700000000000003,0.9,0
2014,4,13,14,0,300,572,784,290,597,795,17,35,950,35.26,32.26,3.3930000000000002,0,29.6,1,0
2014,4,13,15,0,255,520,612,255,520,612,17,34,950,36.86,46.74,3.363,0,45.1,1.2000000000000002,0
2014,4,13,16,0,227,314,379,199,391,387,17,34,950,38.45,61.25,3.361,0,60.300000000000004,1.4000000000000001,0
2014,4,13,17,0,41,0,41,107,188,153,20,32,950,48.25,75.72,3.374,0,66.8,1.6,0
2014,4,13,18,0,0,0,0,0,0,0,20,31,950,53.52,90.09,3.4130000000000003,0,74.10000000000001,1.8,0
2014,4,13,19,0,0,0,0,0,0,0,20,31,950,54.11,104.32000000000001,3.472,0,80.10000000000001,2.2,0
2014,4,13,20,0,0,0,0,0,0,0,19,30,950,54.28,118.24000000000001,3.5340000000000003,0,88.7,2.9000000000000004,0
2014,4,13,21,0,0,0,0,0,0,0,19,29,950,56.57,131.61,3.605,0,97.80000000000001,3.5,0
2014,4,13,22,0,0,0,0,0,0,0,19,28,950,61.17,143.79,3.6710000000000003,0,106.5,3.9000000000000004,0
2014,4,13,23,0,0,0,0,0,0,0,20,27,950,66.98,153.12,3.7110000000000003,0,114.4,3.9000000000000004,0
2014,4,14,0,0,0,0,0,0,0,0,20,26,950,72.43,155.99,3.704,0,121.80000000000001,3.6,0
2014,4,14,1,0,0,0,0,0,0,0,20,25,950,76.83,150.45000000000002,3.65,0,130.3,3.3000000000000003,0
2014,4,14,2,0,0,0,0,0,0,0,21,25,950,81.08,139.85,3.557,0,141.5,2.7,0
2014,4,14,3,0,0,0,0,0,0,0,21,24,950,84.32000000000001,127.15,3.49,0,155.5,2.2,0
2014,4,14,4,0,0,0,0,0,0,0,21,24,950,86.98,113.55,3.4250000000000003,0,173.3,1.8,0
2014,4,14,5,0,0,0,0,0,0,0,21,23,950,88.35000000000001,99.5,3.358,0,191.4,1.7000000000000002,0
2014,4,14,6,0,22,0,22,24,33,26,21,25,960,82.36,85.22,3.293,0,202.70000000000002,1.7000000000000002,0
2014,4,14,7,0,151,186,213,144,268,232,21,29,960,65.98,70.8,3.236,0,193.4,1.7000000000000002,0
2014,4,14,8,0,220,436,462,221,443,468,20,32,960,51.9,56.31,3.1950000000000003,0,171,1.9000000000000001,0
2014,4,14,9,0,270,553,683,270,553,683,19,35,960,39.79,41.79,3.126,0,153.1,2,0
2014,4,14,10,0,299,619,849,299,619,849,17,38,960,30.970000000000002,27.34,3.081,0,142.70000000000002,2.1,0
2014,4,14,11,0,331,628,943,315,653,951,16,39,950,26.12,13.25,3.049,0,134,2.1,0
2014,4,14,12,0,323,624,944,319,661,977,15,40,950,23.46,5.8100000000000005,3.037,0,128.3,2,0
2014,4,14,13,0,363,574,910,311,644,925,14,40,950,22.27,17.95,3.043,0,124.7,1.9000000000000001,0
2014,4,14,14,0,332,467,727,291,601,800,13,40,950,22.17,32.24,3.063,0,116.2,1.7000000000000002,0
2014,4,14,15,0,254,520,611,256,522,614,13,38,950,23.22,46.730000000000004,3.126,0,104.10000000000001,1.5,0
2014,4,14,16,0,214,348,382,199,393,388,13,36,950,25.52,61.24,3.196,0,93,1.5,0
2014,4,14,17,0,114,85,135,107,190,154,15,34,950,33.7,75.7,3.261,0,90.7,1.6,0
2014,4,14,18,0,0,0,0,0,0,0,18,32,950,45.480000000000004,90.06,3.3200000000000003,0,97.80000000000001,1.8,0
2014,4,14,19,0,0,0,0,0,0,0,18,31,950,46.22,104.26,3.371,0,107.80000000000001,2.1,0
2014,4,14,20,0,0,0,0,0,0,0,17,30,950,46.300000000000004,118.16,3.418,0,119.30000000000001,2.6,0
2014,4,14,21,0,0,0,0,0,0,0,17,30,950,47.95,131.49,3.499,0,128.6,3.1,0
2014,4,14,22,0,0,0,0,0,0,0,17,28,950,51.79,143.6,3.583,0,136.3,3.4000000000000004,0
2014,4,14,23,0,0,0,0,0,0,0,18,27,950,57.13,152.83,3.67,0,143.8,3.4000000000000004,0
2014,4,15,0,0,0,0,0,0,0,0,18,26,950,62.480000000000004,155.63,3.751,0,151,3.3000000000000003,0
2014,4,15,1,0,0,0,0,0,0,0,18,26,950,67.1,150.13,3.821,0,158.9,3.2,0
2014,4,15,2,0,0,0,0,0,0,0,19,25,950,71.2,139.59,3.8810000000000002,0,168.5,3,0
2014,4,15,3,0,0,0,0,0,0,0,19,24,950,74.78,126.93,3.9050000000000002,0,179.5,2.7,0
2014,4,15,4,0,0,0,0,0,0,0,19,24,950,77.54,113.36,3.935,0,191.4,2.5,0
2014,4,15,5,0,0,0,0,0,0,0,19,23,960,79.61,99.34,3.963,0,203.10000000000002,2.4000000000000004,0
2014,4,15,6,0,24,0,24,24,34,27,19,25,960,72.51,85.07000000000001,3.977,0,212.10000000000002,2.2,0
2014,4,15,7,0,160,164,215,143,263,230,19,29,960,56.25,70.67,3.974,0,211.5,1.8,0
2014,4,15,8,0,220,437,463,220,437,463,18,33,960,43.07,56.18,3.951,0,189.9,1.2000000000000002,0
2014,4,15,9,0,268,545,675,268,545,675,18,36,960,35.910000000000004,41.660000000000004,3.8770000000000002,0,141.1,1,0
2014,4,15,10,0,297,610,840,297,610,840,18,38,960,31.84,27.19,3.797,0,111.4,1.3,0
2014,4,15,11,0,313,644,941,313,644,941,17,39,960,28.91,13.05,3.717,0,95.2,1.5,0
2014,4,15,12,0,317,653,967,317,653,967,17,40,950,27.14,5.51,3.637,0,82.60000000000001,1.7000000000000002,0
2014,4,15,13,0,356,573,902,309,637,916,16,40,950,26.21,17.89,3.569,0,72,1.8,0
2014,4,15,14,0,299,572,783,290,595,793,15,39,950,25.75,32.22,3.515,0,66.8,1.9000000000000001,0
2014,4,15,15,0,303,422,593,255,518,610,15,38,950,26.17,46.72,3.483,0,63.400000000000006,2,0
2014,4,15,16,0,203,47,226,198,390,386,14,36,950,27.2,61.22,3.467,0,61,1.9000000000000001,0
2014,4,15,17,0,68,0,68,107,188,154,16,34,950,34.910000000000004,75.68,3.468,0,57.1,1.8,0
2014,4,15,18,0,0,0,0,1,0,1,19,33,950,45.29,90.03,3.484,0,56.6,1.7000000000000002,0
2014,4,15,19,0,0,0,0,0,0,0,18,32,950,45.39,104.21000000000001,3.503,0,65.3,1.9000000000000001,0
2014,4,15,20,0,0,0,0,0,0,0,18,31,950,46.77,118.08,3.52,0,79.9,2.1,0
2014,4,15,21,0,0,0,0,0,0,0,17,30,950,47.08,131.36,3.531,0,95.80000000000001,2.6,0
2014,4,15,22,0,0,0,0,0,0,0,17,29,950,48.14,143.41,3.536,0,109.9,2.9000000000000004,0
2014,4,15,23,0,0,0,0,0,0,0,17,28,950,50.93,152.54,3.54,0,122.80000000000001,3.2,0
2014,4,16,0,0,0,0,0,0,0,0,17,27,950,55.71,155.27,3.5460000000000003,0,136.4,3.2,0
2014,4,16,1,0,0,0,0,0,0,0,18,26,950,61.38,149.8,3.5500000000000003,0,151.9,3.3000000000000003,0
2014,4,16,2,0,0,0,0,0,0,0,18,26,950,66.24,139.33,3.556,0,163.10000000000002,3.2,0
2014,4,16,3,0,0,0,0,0,0,0,19,25,950,69.48,126.72,3.56,0,171.4,3.2,0
2014,4,16,4,0,0,0,0,0,0,0,19,25,950,71.97,113.18,3.5660000000000003,0,180,3,0
2014,4,16,5,0,0,0,0,0,0,0,19,24,950,73.64,99.18,3.5660000000000003,0,189.3,2.9000000000000004,0
2014,4,16,6,0,26,0,26,26,36,29,19,26,950,67,84.93,3.557,0,198.20000000000002,2.6,0
2014,4,16,7,0,162,182,223,145,269,234,18,30,960,50.29,70.53,3.544,0,202.20000000000002,2.2,0
2014,4,16,8,0,221,438,466,221,442,468,17,35,960,36.62,56.050000000000004,3.5340000000000003,0,196.70000000000002,1.9000000000000001,0
2014,4,16,9,0,269,550,681,269,550,681,17,38,960,31.16,41.54,3.486,0,183.3,1.3,0
2014,4,16,10,0,298,614,846,298,614,846,17,40,950,27.78,27.060000000000002,3.436,0,156.70000000000002,0.8,0
2014,4,16,11,0,314,648,946,314,648,946,17,41,950,25.62,12.86,3.399,0,117.30000000000001,0.7000000000000001,0
2014,4,16,12,0,317,656,971,317,656,971,17,42,950,23.94,5.23,3.386,0,86.5,0.8,0
2014,4,16,13,0,310,639,919,310,639,919,16,42,950,23.03,17.84,3.391,0,67.5,0.7000000000000001,0
2014,4,16,14,0,290,596,794,290,596,794,15,41,950,22.72,32.21,3.415,0,51.300000000000004,0.6000000000000001,0
2014,4,16,15,0,250,510,600,255,518,610,14,40,950,22.47,46.71,3.463,0,37,0.5,0
2014,4,16,16,0,214,348,382,198,389,386,14,39,950,23.7,61.21,3.516,0,6.6000000000000005,0.2,0
2014,4,16,17,0,109,81,130,107,188,153,15,36,950,29.7,75.66,3.5660000000000003,0,247.5,0.5,0
2014,4,16,18,0,0,0,0,1,0,1,19,35,950,39.38,89.99,3.593,0,240.9,1.2000000000000002,0
2014,4,16,19,0,0,0,0,0,0,0,17,34,950,37.800000000000004,104.15,3.612,0,241.70000000000002,1.5,0
2014,4,16,20,0,0,0,0,0,0,0,18,33,950,41.480000000000004,117.99000000000001,3.629,0,249.8,1.7000000000000002,0
2014,4,16,21,0,0,0,0,0,0,0,18,33,950,43.64,131.24,3.69,0,258.2,1.7000000000000002,0
2014,4,16,22,0,0,0,0,0,0,0,19,31,950,48.480000000000004,143.22,3.744,0,264.6,1.5,0
2014,4,16,23,0,0,0,0,0,0,0,19,31,950,51.76,152.25,3.779,0,267.90000000000003,1.4000000000000001,0
2014,4,17,0,0,0,0,0,0,0,0,20,30,950,56.83,154.91,3.795,0,268.1,1.4000000000000001,0
2014,4,17,1,0,0,0,0,0,0,0,20,29,950,60.02,149.48,3.785,0,265.5,1.5,0
2014,4,17,2,0,0,0,0,0,0,0,20,28,950,64.7,139.07,3.754,0,262.90000000000003,1.7000000000000002,0
2014,4,17,3,0,0,0,0,0,0,0,21,28,950,68.05,126.51,3.715,0,263.2,1.9000000000000001,0
2014,4,17,4,0,0,0,0,0,0,0,21,27,950,71.48,113,3.661,0,265.40000000000003,2,0
2014,4,17,5,0,0,0,0,0,0,0,21,27,950,73.53,99.02,3.59,0,268.2,2.2,0
2014,4,17,6,0,27,0,27,27,38,30,21,28,950,66.95,84.79,3.501,0,273.8,2.2,0
2014,4,17,7,0,162,185,225,146,272,237,20,32,950,51.870000000000005,70.4,3.395,0,288.90000000000003,2.1,0
2014,4,17,8,0,222,439,468,222,445,472,20,36,950,40.08,55.93,3.275,0,306.3,1.6,0
2014,4,17,9,0,270,554,686,270,554,686,19,39,950,31.86,41.42,3.1630000000000003,0,335.70000000000005,0.9,0
2014,4,17,10,0,299,619,852,299,619,852,18,41,950,25.97,26.93,3.071,0,28.5,0.7000000000000001,0
2014,4,17,11,0,315,653,952,315,653,952,16,43,950,20.830000000000002,12.68,3.0220000000000002,0,62,0.9,0
2014,4,17,12,0,319,661,977,319,661,977,14,44,950,18.1,4.96,3.0100000000000002,0,81.2,1,0
2014,4,17,13,0,311,644,924,311,644,924,13,44,950,16.91,17.8,3.0260000000000002,0,98,1.1,0
2014,4,17,14,0,291,600,799,291,600,799,12,44,950,16.62,32.2,3.06,0,101.80000000000001,1.2000000000000002,0
2014,4,17,15,0,272,494,611,255,522,614,12,42,950,17.14,46.7,3.093,0,99.9,1.3,0
2014,4,17,16,0,236,195,330,199,393,389,11,40,950,18.42,61.2,3.13,0,101.30000000000001,1.5,0
2014,4,17,17,0,88,7,90,108,191,155,12,37,950,23.19,75.63,3.174,0,113.30000000000001,1.5,0
2014,4,17,18,0,0,0,0,1,0,1,16,36,950,32.42,89.96000000000001,3.209,0,126.5,1.3,0
2014,4,17,19,0,0,0,0,0,0,0,18,35,950,37.18,104.10000000000001,3.25,0,115.2,1.1,0
2014,4,17,20,0,0,0,0,0,0,0,16,34,950,35.53,117.91,3.298,0,102.5,1.3,0
2014,4,17,21,0,0,0,0,0,0,0,16,33,950,37.1,131.11,3.3770000000000002,0,103.9,1.9000000000000001,0
2014,4,17,22,0,0,0,0,0,0,0,16,32,950,37.74,143.02,3.454,0,113.30000000000001,2.5,0
2014,4,17,23,0,0,0,0,0,0,0,16,31,950,41.85,151.96,3.5020000000000002,0,123.5,2.7,0
2014,4,18,0,0,0,0,0,0,0,0,17,30,950,47.01,154.55,3.5100000000000002,0,136.20000000000002,2.6,0
2014,4,18,1,0,0,0,0,0,0,0,18,29,950,52.77,149.16,3.467,0,151.5,2.6,0
2014,4,18,2,0,0,0,0,0,0,0,19,28,950,58.92,138.81,3.396,0,167.70000000000002,2.5,0
2014,4,18,3,0,0,0,0,0,0,0,19,27,950,64.3,126.3,3.327,0,182.70000000000002,2.5,0
2014,4,18,4,0,0,0,0,0,0,0,20,27,950,68.78,112.82000000000001,3.273,0,195.9,2.6,0
2014,4,18,5,0,0,0,0,0,0,0,20,26,950,72.79,98.87,3.243,0,208.10000000000002,2.6,0
2014,4,18,6,0,23,0,23,28,41,32,21,28,950,68.03,84.65,3.244,0,220.20000000000002,2.4000000000000004,0
2014,4,18,7,0,155,151,206,147,274,239,20,32,950,49.79,70.28,3.282,0,223.20000000000002,2.3000000000000003,0
2014,4,18,8,0,242,403,469,222,445,473,18,36,960,35.730000000000004,55.81,3.35,0,218.3,1.9000000000000001,0
2014,4,18,9,0,269,551,684,269,551,684,17,39,960,29.240000000000002,41.300000000000004,3.41,0,212.20000000000002,1.2000000000000002,0
2014,4,18,10,0,298,614,847,298,614,847,16,41,960,24.7,26.8,3.466,0,203.70000000000002,0.6000000000000001,0
2014,4,18,11,0,313,646,945,313,646,945,16,42,950,22.31,12.51,3.504,0,181.10000000000002,0.2,0
2014,4,18,12,0,317,653,968,317,653,968,15,43,950,20.94,4.7,3.5340000000000003,0,15.4,0.2,0
2014,4,18,13,0,309,637,916,309,637,916,15,43,950,20.35,17.77,3.548,0,342.6,0.4,0
2014,4,18,14,0,289,594,792,289,594,792,14,42,950,21.03,32.19,3.5540000000000003,0,332.6,0.6000000000000001,0
2014,4,18,15,0,254,516,608,254,516,608,14,40,950,22.080000000000002,46.69,3.56,0,326.40000000000003,0.8,0
2014,4,18,16,0,158,4,160,198,389,385,14,38,950,23.94,61.19,3.559,0,321.6,1,0
2014,4,18,17,0,96,14,100,107,188,154,14,36,950,27.42,75.61,3.5620000000000003,0,304.2,1.6,0
2014,4,18,18,0,0,0,0,1,0,1,15,35,950,31.88,89.92,3.5820000000000003,0,296.5,2.3000000000000003,0
2014,4,18,19,0,0,0,0,0,0,0,16,34,950,34.01,104.04,3.626,0,298.2,2.5,0
2014,4,18,20,0,0,0,0,0,0,0,16,34,950,37.08,117.82000000000001,3.672,0,308.8,1.8,0
2014,4,18,21,0,0,0,0,0,0,0,20,33,950,47.01,130.98,3.704,0,9.4,0.8,0
2014,4,18,22,0,0,0,0,0,0,0,17,32,950,43.49,142.82,3.714,0,81.2,1.6,0
2014,4,18,23,0,0,0,0,0,0,0,16,31,950,41.52,151.67000000000002,3.6790000000000003,0,99,2.3000000000000003,0
2014,4,19,0,0,0,0,0,0,0,0,16,30,950,44.12,154.20000000000002,3.586,0,112.80000000000001,2.6,0
2014,4,19,1,0,0,0,0,0,0,0,16,29,950,48.58,148.84,3.4530000000000003,0,126.9,2.5,0
2014,4,19,2,0,0,0,0,0,0,0,17,28,950,53.94,138.55,3.307,0,143.1,2.1,0
2014,4,19,3,0,0,0,0,0,0,0,18,27,950,57.99,126.09,3.201,0,165.5,1.8,0
2014,4,19,4,0,0,0,0,0,0,0,18,26,950,61.300000000000004,112.65,3.1270000000000002,0,190,1.8,0
2014,4,19,5,0,0,0,0,0,0,0,18,26,950,63.68,98.72,3.0620000000000003,0,211,1.9000000000000001,0
2014,4,19,6,0,30,0,30,30,44,34,18,28,950,57.39,84.51,3.001,0,224.9,2.1,0
2014,4,19,7,0,155,187,219,148,279,243,17,32,950,41.85,70.15,2.951,0,227.3,2.1,0
2014,4,19,8,0,224,434,469,224,452,479,15,36,950,29.560000000000002,55.69,2.912,0,216.9,1.7000000000000002,0
2014,4,19,9,0,284,489,652,271,559,692,14,39,950,22.830000000000002,41.19,2.886,0,195.3,1.3,0
2014,4,19,10,0,300,622,857,300,622,857,12,42,950,18.580000000000002,26.68,2.862,0,163.5,1,0
2014,4,19,11,0,315,655,956,315,655,956,11,43,950,15.860000000000001,12.35,2.844,0,135.9,1.1,0
2014,4,19,12,0,319,663,980,319,663,980,10,44,950,14.21,4.45,2.819,0,121.5,1.2000000000000002,0
2014,4,19,13,0,311,647,928,311,647,928,10,44,950,13.49,17.740000000000002,2.794,0,116,1.2000000000000002,0
2014,4,19,14,0,291,604,803,291,604,803,9,43,950,13.47,32.18,2.77,0,112.60000000000001,1.2000000000000002,0
2014,4,19,15,0,256,527,618,256,527,618,8,42,950,13.99,46.69,2.747,0,109.9,1.3,0
2014,4,19,16,0,214,348,382,200,398,392,8,40,950,15.13,61.17,2.733,0,107.80000000000001,1.5,0
2014,4,19,17,0,116,101,142,109,196,158,8,37,950,17.830000000000002,75.59,2.719,0,107.60000000000001,1.7000000000000002,0
2014,4,19,18,0,0,0,0,1,0,1,12,35,950,24.76,89.88,2.708,0,108.4,1.8,0
2014,4,19,19,0,0,0,0,0,0,0,10,34,950,23.330000000000002,103.98,2.709,0,107.30000000000001,2.3000000000000003,0
2014,4,19,20,0,0,0,0,0,0,0,9,33,950,22.34,117.74000000000001,2.74,0,107.60000000000001,3.2,0
2014,4,19,21,0,0,0,0,0,0,0,8,32,950,23.17,130.85,2.822,0,110.80000000000001,4,0
2014,4,19,22,0,0,0,0,0,0,0,9,31,950,26.330000000000002,142.63,2.93,0,117.9,4.2,0
2014,4,19,23,0,0,0,0,0,0,0,10,29,950,31.650000000000002,151.37,3.041,0,128.70000000000002,4.1000000000000005,0
2014,4,20,0,0,0,0,0,0,0,0,12,28,950,38.480000000000004,153.85,3.11,0,142,3.8000000000000003,0
2014,4,20,1,0,0,0,0,0,0,0,14,27,950,45.45,148.53,3.126,0,156.60000000000002,3.6,0
2014,4,20,2,0,0,0,0,0,0,0,15,26,950,51.81,138.3,3.105,0,166.9,3.3000000000000003,0
2014,4,20,3,0,0,0,0,0,0,0,16,25,950,56.95,125.88000000000001,3.047,0,174.20000000000002,3,0
2014,4,20,4,0,0,0,0,0,0,0,16,25,950,60.800000000000004,112.47,2.98,0,179.3,2.7,0
2014,4,20,5,0,0,0,0,0,0,0,16,24,950,63.38,98.56,2.906,0,182.70000000000002,2.4000000000000004,0
2014,4,20,6,0,26,0,26,31,46,36,16,26,950,56.410000000000004,84.38,2.833,0,184.3,2,0
2014,4,20,7,0,155,109,193,149,283,246,15,30,950,40.21,70.03,2.766,0,172.8,1.6,0
2014,4,20,8,0,244,404,473,225,455,483,12,35,950,25.87,55.58,2.708,0,139.4,1.5,0
2014,4,20,9,0,269,558,690,272,563,697,9,38,950,17.740000000000002,41.08,2.637,0,114.60000000000001,1.8,0
2014,4,20,10,0,301,627,863,301,627,863,7,41,950,13.55,26.57,2.559,0,106.10000000000001,2.2,0
2014,4,20,11,0,317,661,963,317,661,963,5,42,950,11.08,12.200000000000001,2.471,0,103,2.4000000000000004,0
2014,4,20,12,0,321,670,989,321,670,989,4,43,950,9.75,4.22,2.374,0,101.7,2.6,0
2014,4,20,13,0,313,655,938,313,655,938,3,43,950,9.14,17.71,2.2800000000000002,0,101.4,2.7,0
2014,4,20,14,0,285,609,801,293,613,813,3,42,950,9.1,32.17,2.203,0,101.9,2.9000000000000004,0
2014,4,20,15,0,242,535,610,258,536,626,2,41,950,9.56,46.68,2.177,0,102.5,3.2,0
2014,4,20,16,0,214,348,382,202,407,398,2,39,950,10.540000000000001,61.160000000000004,2.164,0,103.30000000000001,3.4000000000000004,0
2014,4,20,17,0,115,87,137,110,202,161,2,36,950,12.38,75.57000000000001,2.165,0,104.30000000000001,3.6,0
2014,4,20,18,0,0,0,0,1,0,1,4,34,950,15.040000000000001,89.84,2.19,0,103.80000000000001,3.9000000000000004,0
2014,4,20,19,0,0,0,0,0,0,0,4,33,950,16.32,103.92,2.25,0,102.7,4.4,0
2014,4,20,20,0,0,0,0,0,0,0,5,32,950,18.09,117.65,2.348,0,105.2,4.800000000000001,0
2014,4,20,21,0,0,0,0,0,0,0,6,31,950,21.36,130.71,2.443,0,110.2,4.9,0
2014,4,20,22,0,0,0,0,0,0,0,8,30,950,26.54,142.43,2.5220000000000002,0,117.30000000000001,4.9,0
2014,4,20,23,0,0,0,0,0,0,0,10,29,950,33.01,151.09,2.56,0,126.80000000000001,4.6000000000000005,0
2014,4,21,0,0,0,0,0,0,0,0,12,28,950,39.64,153.5,2.567,0,138.5,4.4,0
2014,4,21,1,0,0,0,0,0,0,0,14,27,950,46.06,148.22,2.556,0,151.3,4.2,0
2014,4,21,2,0,0,0,0,0,0,0,15,26,950,52.44,138.05,2.5420000000000003,0,161.4,3.9000000000000004,0
2014,4,21,3,0,0,0,0,0,0,0,16,25,950,58.71,125.68,2.495,0,169,3.6,0
2014,4,21,4,0,0,0,0,0,0,0,17,25,950,64.33,112.3,2.464,0,173.8,3.4000000000000004,0
2014,4,21,5,0,0,0,0,0,0,0,18,24,950,68.96000000000001,98.42,2.445,0,176.10000000000002,3.2,0
2014,4,21,6,0,32,1,33,33,49,38,18,26,950,63.300000000000004,84.25,2.428,0,176.60000000000002,2.8000000000000003,0
2014,4,21,7,0,160,228,239,151,289,251,17,30,950,46.25,69.91,2.407,0,165.20000000000002,2.4000000000000004,0
2014,4,21,8,0,222,443,474,226,461,488,13,35,950,28.09,55.47,2.378,0,143.4,2.4000000000000004,0
2014,4,21,9,0,268,559,691,273,567,702,10,39,950,18.22,40.980000000000004,2.366,0,125.7,2.7,0
2014,4,21,10,0,302,631,867,302,631,867,8,41,950,13.700000000000001,26.46,2.345,0,116.10000000000001,2.9000000000000004,0
2014,4,21,11,0,317,664,967,317,664,967,6,43,950,11.55,12.06,2.317,0,112.4,3.1,0
2014,4,21,12,0,321,671,991,321,671,991,5,44,950,10.39,4.01,2.2880000000000003,0,111.2,3.2,0
2014,4,21,13,0,313,655,938,313,655,938,5,44,950,9.88,17.69,2.2600000000000002,0,110.7,3.2,0
2014,4,21,14,0,286,608,801,293,612,812,4,43,950,9.92,32.17,2.238,0,112.30000000000001,3.2,0
2014,4,21,15,0,258,534,625,258,534,625,4,41,950,10.46,46.68,2.247,0,114.60000000000001,3.4000000000000004,0
2014,4,21,16,0,214,348,382,202,405,397,4,39,950,11.56,61.15,2.257,0,117.5,3.4000000000000004,0
